,nid,first.name,last.name,eval.year,court,pap,gender,asian,black,hispanic,white,judjis_score,ci_l,ci_u
1079,1386476,John,Porfilio,1990,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.22222222,-0.4266635,0.87110791
1080,1386476,John,Porfilio,1992,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.42222222,-0.0655268,0.90997125
1081,1386476,John,Porfilio,1998,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.18055556,-0.0057753,0.36688636
1082,1386476,John,Porfilio,2001,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.54166667,0.27647131,0.80686202
1083,1386476,John,Porfilio,2005,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.7037037,0.57954267,0.82786474
1084,1391841,John,Roberts,2005,U.S. Court of Appeals for the District of Columbia Circuit,1,1,0,0,0,1,0.55555556,0.23111271,0.8799984
1085,1391646,John,Rogers,2006,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.25925926,0.01093719,0.50758133
1086,1391646,John,Rogers,2010,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.42857143,0.1216762,0.73546666
1087,1391646,John,Rogers,2013,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.22222222,-0.1334897,0.5779341
1088,1391646,John,Rogers,2017,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.28571429,0.03371566,0.53771292
1089,1391646,John,Rogers,2020,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.31481481,0.08125799,0.54837164
1090,1391646,John,Rogers,2023,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.1969697,0.04017421,0.35376519
1091,1388836,John,Tinder,2012,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0,0,0
1092,1388836,John,Tinder,2014,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.26666667,-0.0814625,0.61479579
1093,1389266,John,Walker,1992,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.66666667,NA,NA
1094,1389266,John,Walker,1996,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.53333333,0.2490871,0.81757957
1095,1389266,John,Walker,2000,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.13492063,-0.0138044,0.28364565
1096,1389266,John,Walker,2004,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.41666667,0.24985278,0.58348055
1097,1389266,John,Walker,2007,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.43055556,0.24104365,0.62006746
1098,1389266,John,Walker,2012,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.1875,0.00417958,0.37082042
1099,1389266,John,Walker,2015,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.5,0.31301739,0.68698261
1100,1389266,John,Walker,2019,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.4,0.05187088,0.74812912
1101,1389266,John,Walker,2021,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.38095238,0.11923125,0.64267351
1102,1389291,John,Wallace,1990,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.44444444,0.1200016,0.76888729
1103,1389291,John,Wallace,1994,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.53333333,0.35926877,0.70739789
1104,1389291,John,Wallace,1998,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.66666667,0.49788419,0.83544914
1105,1389291,John,Wallace,2001,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.66666667,0.44195028,0.89138305
1106,1389291,John,Wallace,2005,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.33333333,0.13344052,0.53322615
1107,1389291,John,Wallace,2009,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.46666667,0.31021769,0.62311564
1108,1389291,John,Wallace,2014,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.11111111,-0.2635357,0.48575787
1109,1389291,John,Wallace,2018,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,-0.0833333,-0.1866911,0.0200244
1110,1389291,John,Wallace,2020,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.44444444,0.21344023,0.67544866
1111,1389971,John,Wisdom,1992,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,-0.6666667,-0.6666667,-0.6666667
1112,1389971,John,Wisdom,1995,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,-0.6666667,-1.2286182,-0.1047152
1113,1389971,John,Wisdom,2000,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,-0.6666667,-1.2286182,-0.1047152
1114,1390671,Johnnie,Rawlinson,2005,U.S. Court of Appeals for the Ninth Circuit,0,0,0,1,0,0,-0.0666667,-0.3041954,0.17086207
1115,1390671,Johnnie,Rawlinson,2009,U.S. Court of Appeals for the Ninth Circuit,0,0,0,1,0,0,-0.1190476,-0.2354817,-0.0026136
1116,1390671,Johnnie,Rawlinson,2014,U.S. Court of Appeals for the Ninth Circuit,0,0,0,1,0,0,0.03703704,-0.1244825,0.19855654
1117,1390671,Johnnie,Rawlinson,2018,U.S. Court of Appeals for the Ninth Circuit,0,0,0,1,0,0,0.04761905,-0.424961,0.52019906
1118,1390671,Johnnie,Rawlinson,2020,U.S. Court of Appeals for the Ninth Circuit,0,0,0,1,0,0,-0.0666667,-0.5380357,0.40470239
1119,1385686,Jon,Newman,1990,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0,NA,NA
1120,1385686,Jon,Newman,1992,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-1,NA,NA
1121,1385686,Jon,Newman,1996,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.06666667,-0.5018258,0.63515914
1122,1385686,Jon,Newman,2000,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-0.1111111,-0.3350054,0.11278315
1123,1385686,Jon,Newman,2004,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-0.1666667,-0.3733821,0.04004881
1124,1385686,Jon,Newman,2007,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-0.1481481,-0.3695407,0.07324443
1125,1385686,Jon,Newman,2012,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0,0,0
1126,1385686,Jon,Newman,2015,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.05555556,-0.2053152,0.31642627
1127,1385686,Jon,Newman,2019,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-0.1111111,-0.3350054,0.11278315
1128,1385686,Jon,Newman,2021,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0,0,0
1129,5675191,Jonathan,Kobes,2022,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.21428571,-0.0170453,0.4456167
1130,1378686,José,Cabranes,1996,U.S. Court of Appeals for the Second Circuit,0,1,0,0,1,0,-0.25,-0.9924742,0.49247418
1131,1378686,José,Cabranes,2000,U.S. Court of Appeals for the Second Circuit,0,1,0,0,1,0,-0.0666667,-0.1481384,0.01480502
1132,1378686,José,Cabranes,2004,U.S. Court of Appeals for the Second Circuit,0,1,0,0,1,0,-0.1428571,-0.3354787,0.0497644
1133,1378686,José,Cabranes,2007,U.S. Court of Appeals for the Second Circuit,0,1,0,0,1,0,0.30555556,-0.0457873,0.65689838
1134,1378686,José,Cabranes,2012,U.S. Court of Appeals for the Second Circuit,0,1,0,0,1,0,0.22222222,0.04004599,0.40439845
1135,1378686,José,Cabranes,2015,U.S. Court of Appeals for the Second Circuit,0,1,0,0,1,0,0.10416667,-0.3583664,0.56669971
1136,1378686,José,Cabranes,2019,U.S. Court of Appeals for the Second Circuit,0,1,0,0,1,0,0.26666667,-0.0814625,0.61479579
1137,1378686,José,Cabranes,2021,U.S. Court of Appeals for the Second Circuit,0,1,0,0,1,0,0,0,0
1138,1392311,Joseph,Bianco,2021,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0,0,0
1139,1380636,Joseph,Farris,1994,U.S. Court of Appeals for the Ninth Circuit,0,1,0,1,0,0,0.31944444,-0.1346385,0.77352736
1140,1380636,Joseph,Farris,1998,U.S. Court of Appeals for the Ninth Circuit,0,1,0,1,0,0,0.04861111,-0.0124957,0.10971792
1141,1380636,Joseph,Farris,2001,U.S. Court of Appeals for the Ninth Circuit,0,1,0,1,0,0,-0.1481481,-0.3695407,0.07324443
1142,1380636,Joseph,Farris,2005,U.S. Court of Appeals for the Ninth Circuit,0,1,0,1,0,0,0,-0.0910881,0.09108811
1143,1380636,Joseph,Farris,2009,U.S. Court of Appeals for the Ninth Circuit,0,1,0,1,0,0,-0.1865079,-0.3614991,-0.0115168
1144,1380636,Joseph,Farris,2014,U.S. Court of Appeals for the Ninth Circuit,0,1,0,1,0,0,-0.0555556,-0.4847531,0.37364198
1145,1380636,Joseph,Farris,2018,U.S. Court of Appeals for the Ninth Circuit,0,1,0,1,0,0,0.16666667,-0.0453517,0.37868502
1146,1381496,Joseph,Greenaway,2010,U.S. Court of Appeals for the Third Circuit,0,1,0,1,0,0,0.13580247,-0.0093928,0.28099771
1147,1381496,Joseph,Greenaway,2013,U.S. Court of Appeals for the Third Circuit,0,1,0,1,0,0,0,0,0
1148,1381496,Joseph,Greenaway,2016,U.S. Court of Appeals for the Third Circuit,0,1,0,1,0,0,0.18055556,-0.0644779,0.42558905
1149,1381496,Joseph,Greenaway,2021,U.S. Court of Appeals for the Third Circuit,0,1,0,1,0,0,0,0,0
1150,1381931,Joseph,Hatchett,1990,U.S. Court of Appeals for the Eleventh Circuit,0,1,0,1,0,0,-0.5,-1.2433919,0.24339194
1151,1381931,Joseph,Hatchett,1993,U.S. Court of Appeals for the Eleventh Circuit,0,1,0,1,0,0,0.125,-0.2873529,0.5373529
1152,1381931,Joseph,Hatchett,1998,U.S. Court of Appeals for the Eleventh Circuit,0,1,0,1,0,0,-0.3095238,-0.6289505,0.00990288
1153,1384106,Joseph,Lumbard,1990,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.66666667,NA,NA
1154,1384106,Joseph,Lumbard,1992,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.33333333,-1.7712505,2.43791717
1155,1384106,Joseph,Lumbard,1996,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.33333333,-0.4511211,1.11778781
1156,1384801,Joseph,McLaughlin,1996,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.19047619,-0.0484414,0.42939381
1157,1384801,Joseph,McLaughlin,2000,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.07407407,-0.0170352,0.16518336
1158,1384801,Joseph,McLaughlin,2004,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0,0,0
1159,1384801,Joseph,McLaughlin,2007,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.6,0.25187088,0.94812912
1160,1384801,Joseph,McLaughlin,2012,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0,0,0
1161,1388046,Joseph,Sneed,1990,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.55555556,-0.0933301,1.20444124
1162,1388046,Joseph,Sneed,1994,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.625,0.10922988,1.14077012
1163,1388046,Joseph,Sneed,1998,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.27777778,0.00817338,0.54738217
1164,1388046,Joseph,Sneed,2001,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0,-0.3003857,0.30038568
1165,1389561,Joseph,Weis,1990,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.33333333,NA,NA
1166,1389561,Joseph,Weis,1993,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.2,-0.0842462,0.48424624
1167,1389561,Joseph,Weis,1997,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.36666667,0.13533155,0.59800179
1168,1389561,Joseph,Weis,2000,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0,0,0
1169,1389561,Joseph,Weis,2004,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.07142857,-0.2272184,0.37007559
1170,1389561,Joseph,Weis,2006,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.2,-0.0842462,0.48424624
1171,1388876,Juan,Torruella,1990,U.S. Court of Appeals for the First Circuit,1,1,0,0,1,0,0.375,-0.1882935,0.93829349
1172,1388876,Juan,Torruella,1992,U.S. Court of Appeals for the First Circuit,1,1,0,0,1,0,0.11111111,-0.2133317,0.43555395
1173,1388876,Juan,Torruella,1996,U.S. Court of Appeals for the First Circuit,1,1,0,0,1,0,0.58333333,0.08979155,1.07687512
1174,1388876,Juan,Torruella,2000,U.S. Court of Appeals for the First Circuit,1,1,0,0,1,0,-0.1333333,-0.4175796,0.1509129
1175,1388876,Juan,Torruella,2003,U.S. Court of Appeals for the First Circuit,1,1,0,0,1,0,0.31388889,0.01426864,0.61350914
1176,1388876,Juan,Torruella,2006,U.S. Court of Appeals for the First Circuit,1,1,0,0,1,0,0.44047619,0.16971021,0.71124217
1177,1388876,Juan,Torruella,2010,U.S. Court of Appeals for the First Circuit,1,1,0,0,1,0,0.45238095,0.20038232,0.70437958
1178,1388876,Juan,Torruella,2012,U.S. Court of Appeals for the First Circuit,1,1,0,0,1,0,-0.0555556,-0.217777,0.10666587
1179,1388876,Juan,Torruella,2016,U.S. Court of Appeals for the First Circuit,1,1,0,0,1,0,0.55555556,-0.3028395,1.41395063
1180,1387091,Judith,Rogers,1998,U.S. Court of Appeals for the District of Columbia Circuit,0,0,0,1,0,0,0,-0.2247164,0.22471638
1181,1387091,Judith,Rogers,2001,U.S. Court of Appeals for the District of Columbia Circuit,0,0,0,1,0,0,-0.7111111,-0.9549856,-0.4672366
1182,1387091,Judith,Rogers,2005,U.S. Court of Appeals for the District of Columbia Circuit,0,0,0,1,0,0,-0.2380952,-0.4709633,-0.0052272
1183,1387091,Judith,Rogers,2009,U.S. Court of Appeals for the District of Columbia Circuit,0,0,0,1,0,0,-0.1893939,-0.339793,-0.0389949
1184,1387091,Judith,Rogers,2013,U.S. Court of Appeals for the District of Columbia Circuit,0,0,0,1,0,0,-0.3333333,-0.633719,-0.0329477
1185,1387091,Judith,Rogers,2016,U.S. Court of Appeals for the District of Columbia Circuit,0,0,0,1,0,0,-0.2666667,-0.6147958,0.08146246
1186,1387091,Judith,Rogers,2019,U.S. Court of Appeals for the District of Columbia Circuit,0,0,0,1,0,0,-0.0833333,-0.2412149,0.07454822
1187,1387091,Judith,Rogers,2022,U.S. Court of Appeals for the District of Columbia Circuit,0,0,0,1,0,0,0,0,0
1188,1381171,Julia,Gibbons,2006,U.S. Court of Appeals for the Sixth Circuit,1,0,0,0,0,1,0.19444444,-0.0400694,0.4289583
1189,1381171,Julia,Gibbons,2010,U.S. Court of Appeals for the Sixth Circuit,1,0,0,0,0,1,0.16666667,-0.0627567,0.39609002
1190,1381171,Julia,Gibbons,2013,U.S. Court of Appeals for the Sixth Circuit,1,0,0,0,0,1,0.22727273,0.05315708,0.40138837
1191,1381171,Julia,Gibbons,2017,U.S. Court of Appeals for the Sixth Circuit,1,0,0,0,0,1,0.125,-0.1658132,0.41581324
1192,1381171,Julia,Gibbons,2020,U.S. Court of Appeals for the Sixth Circuit,1,0,0,0,0,1,0.08333333,-0.1127803,0.27944695
1193,1381171,Julia,Gibbons,2023,U.S. Court of Appeals for the Sixth Circuit,1,0,0,0,0,1,0.03703704,-0.0318351,0.10590919
1194,1378851,Julie,Carnes,2015,U.S. Court of Appeals for the Eleventh Circuit,0,0,0,0,0,1,0.30555556,0.05398567,0.55712545
1195,1378851,Julie,Carnes,2017,U.S. Court of Appeals for the Eleventh Circuit,0,0,0,0,0,1,0.41666667,-0.1716742,1.00500753
1196,1378851,Julie,Carnes,2020,U.S. Court of Appeals for the Eleventh Circuit,0,0,0,0,0,1,-0.0666667,-0.1888742,0.05554086
1197,1378851,Julie,Carnes,2024,U.S. Court of Appeals for the Eleventh Circuit,0,0,0,0,0,1,0,0,0
1198,1391111,Julio,Fuentes,2004,U.S. Court of Appeals for the Third Circuit,0,1,0,0,1,0,-0.1111111,-0.8029349,0.58071271
1199,1391111,Julio,Fuentes,2006,U.S. Court of Appeals for the Third Circuit,0,1,0,0,1,0,-0.1746032,-0.4232765,0.07407016
1200,1391111,Julio,Fuentes,2010,U.S. Court of Appeals for the Third Circuit,0,1,0,0,1,0,0,0,0
1201,1391111,Julio,Fuentes,2013,U.S. Court of Appeals for the Third Circuit,0,1,0,0,1,0,0.22222222,-0.0609841,0.50542855
1202,1391111,Julio,Fuentes,2016,U.S. Court of Appeals for the Third Circuit,0,1,0,0,1,0,0.16666667,-0.2255606,0.55889391
1203,1391111,Julio,Fuentes,2021,U.S. Court of Appeals for the Third Circuit,0,1,0,0,1,0,-0.0740741,-0.2118184,0.06367023
1204,5090921,Julius,Richardson,2021,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,0,0,0
1205,5090921,Julius,Richardson,2024,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,0.28571429,0.02399315,0.54743542
1206,7263221,Justin,Walker,2022,U.S. Court of Appeals for the District of Columbia Circuit,1,1,0,0,0,1,0,0,0
1207,1394791,Kara,Stoll,2017,U.S. Court of Appeals for the Federal Circuit,0,0,0,0,1,0,0,0,0
1208,1394791,Kara,Stoll,2019,U.S. Court of Appeals for the Federal Circuit,0,0,0,0,1,0,0,0,0
1209,1394791,Kara,Stoll,2022,U.S. Court of Appeals for the Federal Circuit,0,0,0,0,1,0,0,0,0
1210,1382051,Karen,Henderson,1994,U.S. Court of Appeals for the District of Columbia Circuit,1,0,0,0,0,1,0.34444444,-0.0596287,0.74851758
1211,1382051,Karen,Henderson,1998,U.S. Court of Appeals for the District of Columbia Circuit,1,0,0,0,0,1,0.66666667,0.44195028,0.89138305
1212,1382051,Karen,Henderson,2001,U.S. Court of Appeals for the District of Columbia Circuit,1,0,0,0,0,1,0.47619048,0.23727286,0.71510809
1213,1382051,Karen,Henderson,2005,U.S. Court of Appeals for the District of Columbia Circuit,1,0,0,0,0,1,0.48095238,0.33830036,0.6236044
1214,1382051,Karen,Henderson,2009,U.S. Court of Appeals for the District of Columbia Circuit,1,0,0,0,0,1,0.61111111,0.49011763,0.73210459
1215,1382051,Karen,Henderson,2013,U.S. Court of Appeals for the District of Columbia Circuit,1,0,0,0,0,1,0.39583333,0.1652004,0.62646627
1216,1382051,Karen,Henderson,2016,U.S. Court of Appeals for the District of Columbia Circuit,1,0,0,0,0,1,0.44444444,0.21344023,0.67544866
1217,1382051,Karen,Henderson,2019,U.S. Court of Appeals for the District of Columbia Circuit,1,0,0,0,0,1,0.33333333,0.10861695,0.55804972
1218,1382051,Karen,Henderson,2022,U.S. Court of Appeals for the District of Columbia Circuit,1,0,0,0,0,1,0.22222222,0.04328713,0.40115732
1219,1385301,Karen,Moore,1999,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,-0.3333333,-0.5399498,-0.1267169
1220,1385301,Karen,Moore,2002,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,-0.6111111,-0.8807155,-0.3415067
1221,1385301,Karen,Moore,2006,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,-0.7333333,-0.8754565,-0.5912102
1222,1385301,Karen,Moore,2010,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,-0.2525253,-0.4110745,-0.093976
1223,1385301,Karen,Moore,2013,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,-0.537037,-0.7992944,-0.2747797
1224,1385301,Karen,Moore,2017,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,-0.1666667,-0.6936733,0.36033996
1225,1385301,Karen,Moore,2020,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,-0.4583333,-0.7235287,-0.193138
1226,1385301,Karen,Moore,2023,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,-0.0666667,-0.1888742,0.05554086
1227,1389851,Karen,Williams,1999,U.S. Court of Appeals for the Fourth Circuit,1,0,0,0,0,1,0.5625,0.42990232,0.69509768
1228,1389851,Karen,Williams,2002,U.S. Court of Appeals for the Fourth Circuit,1,0,0,0,0,1,0.72222222,0.63501199,0.80943245
1229,1389851,Karen,Williams,2005,U.S. Court of Appeals for the Fourth Circuit,1,0,0,0,0,1,0.54166667,0.30484434,0.77848899
1230,1389851,Karen,Williams,2009,U.S. Court of Appeals for the Fourth Circuit,1,0,0,0,0,1,0.47619048,0.19859329,0.75378766
1231,1385911,Kathleen,O'Malley,2014,U.S. Court of Appeals for the Federal Circuit,0,0,0,0,0,1,-0.0666667,-0.1888742,0.05554086
1232,1385911,Kathleen,O'Malley,2017,U.S. Court of Appeals for the Federal Circuit,0,0,0,0,0,1,0.14285714,-0.0497644,0.33547868
1233,1385911,Kathleen,O'Malley,2019,U.S. Court of Appeals for the Federal Circuit,0,0,0,0,0,1,0,0,0
1234,1381671,Kenneth,Hall,1990,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,-0.1666667,NA,NA
1235,1381671,Kenneth,Hall,1993,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,0.22222222,-0.0609841,0.50542855
1236,1381671,Kenneth,Hall,1999,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,-0.0833333,-0.6716742,0.50500753
1237,1386961,Kenneth,Ripple,1991,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.33333333,0.01553638,0.65113029
1238,1386961,Kenneth,Ripple,1997,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.06349206,-0.1411048,0.26808889
1239,1386961,Kenneth,Ripple,2000,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.33333333,-0.2286182,0.89528482
1240,1386961,Kenneth,Ripple,2004,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.06666667,-0.0754565,0.20878979
1241,1386961,Kenneth,Ripple,2007,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.27777778,-0.0406396,0.59619511
1242,1386961,Kenneth,Ripple,2012,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0,0,0
1243,1386961,Kenneth,Ripple,2014,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.19047619,-0.0484414,0.42939381
1244,1386961,Kenneth,Ripple,2017,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.42857143,0.15616344,0.70097942
1245,1386961,Kenneth,Ripple,2019,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0,0,0
1246,1391706,Kent,Jordan,2010,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.26388889,0.06128156,0.46649622
1247,1391706,Kent,Jordan,2016,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.22222222,-0.1691459,0.61359038
1248,1391706,Kent,Jordan,2021,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.2962963,0.05524377,0.53734882
1249,1391096,Kermit,Bye,2005,U.S. Court of Appeals for the Eighth Circuit,0,1,0,0,0,1,0.14285714,-0.2778007,0.56351501
1250,1391096,Kermit,Bye,2008,U.S. Court of Appeals for the Eighth Circuit,0,1,0,0,0,1,-0.0166667,-0.0521974,0.01886411
1251,1391096,Kermit,Bye,2012,U.S. Court of Appeals for the Eighth Circuit,0,1,0,0,0,1,-0.4444444,-0.7276508,-0.1612381
1252,1391096,Kermit,Bye,2016,U.S. Court of Appeals for the Eighth Circuit,0,1,0,0,0,1,0.125,-0.1118223,0.36182233
1253,1390656,Kermit,Lipez,2000,U.S. Court of Appeals for the First Circuit,0,1,0,0,0,1,-0.4444444,-0.7765333,-0.1123556
1254,1390656,Kermit,Lipez,2003,U.S. Court of Appeals for the First Circuit,0,1,0,0,0,1,-0.1777778,-0.6579775,0.30242192
1255,1390656,Kermit,Lipez,2006,U.S. Court of Appeals for the First Circuit,0,1,0,0,0,1,0.03703704,-0.3942783,0.46835242
1256,1390656,Kermit,Lipez,2010,U.S. Court of Appeals for the First Circuit,0,1,0,0,0,1,-0.0888889,-0.3100795,0.13230174
1257,1390656,Kermit,Lipez,2012,U.S. Court of Appeals for the First Circuit,0,1,0,0,0,1,-0.0238095,-0.2729606,0.22534157
1258,1390656,Kermit,Lipez,2016,U.S. Court of Appeals for the First Circuit,0,1,0,0,0,1,-0.1428571,-0.3354787,0.0497644
1259,1390656,Kermit,Lipez,2019,U.S. Court of Appeals for the First Circuit,0,1,0,0,0,1,0,0,0
1260,1390656,Kermit,Lipez,2023,U.S. Court of Appeals for the First Circuit,0,1,0,0,0,1,-0.4333333,-0.8160115,-0.0506551
1261,3267886,Kevin,Newsom,2020,U.S. Court of Appeals for the Eleventh Circuit,1,1,0,0,0,1,0,0,0
1262,3267886,Kevin,Newsom,2024,U.S. Court of Appeals for the Eleventh Circuit,1,1,0,0,0,1,0.20833333,0.00378248,0.41288419
1263,1389371,Kim,Wardlaw,2001,U.S. Court of Appeals for the Ninth Circuit,0,0,0,0,1,0,-0.1944444,-0.3905581,0.00166918
1264,1389371,Kim,Wardlaw,2005,U.S. Court of Appeals for the Ninth Circuit,0,0,0,0,1,0,-0.5208333,-0.7552945,-0.2863722
1265,1389371,Kim,Wardlaw,2009,U.S. Court of Appeals for the Ninth Circuit,0,0,0,0,1,0,-0.1076389,-0.3973339,0.18205614
1266,1389371,Kim,Wardlaw,2014,U.S. Court of Appeals for the Ninth Circuit,0,0,0,0,1,0,-0.2666667,-0.6147958,0.08146246
1267,1389371,Kim,Wardlaw,2018,U.S. Court of Appeals for the Ninth Circuit,0,0,0,0,1,0,-0.4222222,-0.6591696,-0.1852748
1268,1389371,Kim,Wardlaw,2020,U.S. Court of Appeals for the Ninth Circuit,0,0,0,0,1,0,-0.4666667,-0.7509129,-0.1824204
1269,1392481,Kimberly,Moore,2011,U.S. Court of Appeals for the Federal Circuit,1,0,0,0,0,1,0,0,0
1270,1392481,Kimberly,Moore,2014,U.S. Court of Appeals for the Federal Circuit,1,0,0,0,0,1,0,NA,NA
1271,1392481,Kimberly,Moore,2017,U.S. Court of Appeals for the Federal Circuit,1,0,0,0,0,1,0.16666667,-0.0627567,0.39609002
1272,1392481,Kimberly,Moore,2019,U.S. Court of Appeals for the Federal Circuit,1,0,0,0,0,1,0.08333333,-0.0745482,0.24121488
1273,1392481,Kimberly,Moore,2022,U.S. Court of Appeals for the Federal Circuit,1,0,0,0,0,1,0,0,0
1274,1391351,Kurt,Engelhardt,2020,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.20833333,-0.056862,0.47352869
1275,1391351,Kurt,Engelhardt,2023,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.36666667,0.13533155,0.59800179
1276,1387821,Laurence,Silberman,1994,U.S. Court of Appeals for the District of Columbia Circuit,1,1,0,0,0,1,0.76666667,0.62454355,0.90878979
1277,1387821,Laurence,Silberman,1998,U.S. Court of Appeals for the District of Columbia Circuit,1,1,0,0,0,1,0.75,0.5820793,0.9179207
1278,1387821,Laurence,Silberman,2001,U.S. Court of Appeals for the District of Columbia Circuit,1,1,0,0,0,1,0.69444444,0.38888824,1.00000065
